art_id,entity_text,entity_id,similarity,match_type,type_of_relation
D95CE77C_98,Consejeria Juridica y de Servicios Legales,358D6BAA,1.0,name,mencion_entidad_gubernamental_oficial
D95CE77C_99,DIF,8663C012,1.0,acronym,mencion_entidad_gubernamental_oficial
D95CE77C_100,Comision de Derechos Humanos,E8D7667E,1.0,name,mencion_entidad_gubernamental_oficial
D95CE77C_101,Consejo para Prevenir y Eliminar la Discriminacion,A05FB1D4,1.0,name,mencion_entidad_gubernamental_oficial
D95CE77C_102,Comision de Derechos Humanos,E8D7667E,1.0,name,mencion_entidad_gubernamental_oficial
D95CE77C_103,Instituto de Vivienda,F5A921A2,1.0,name,mencion_entidad_gubernamental_oficial
D95CE77C_105,Instituto de la Juventud,64E5BE82,1.0,name,mencion_entidad_gubernamental_oficial
D95CE77C_107,Instituto para la Atencion y Prevencion de las Adicciones,C545AA06,1.0,name,mencion_entidad_gubernamental_oficial
D95CE77C_107,Secretaria de Salud,2870C225,1.0,name,mencion_entidad_gubernamental_oficial
D95CE77C_112,Comision Ejecutiva de Atencion a Victimas de la Ciudad de Mexico,0A3176D4,1.0,name,mencion_entidad_gubernamental_oficial
D95CE77C_112,Secretaria de Gobierno,919DEC37,1.0,name,mencion_entidad_gubernamental_oficial
D95CE77C_115,Congreso de la Ciudad de Mexico,14C01911,1.0,name,mencion_entidad_gubernamental_oficial
D95CE77C_115,Congreso de la Ciudad de Mexico,14C01911,1.0,name,mencion_entidad_gubernamental_oficial
D95CE77C_118,Secretaria de Gobierno,919DEC37,1.0,name,mencion_entidad_gubernamental_oficial
D95CE77C_118,Secretaria de Salud,2870C225,1.0,name,mencion_entidad_gubernamental_oficial
D95CE77C_118,Secretaria de Trabajo y Fomento al Empleo,15EE7EA2,1.0,name,mencion_entidad_gubernamental_oficial
D95CE77C_118,Consejeria Juridica y de Servicios Legales,358D6BAA,1.0,name,mencion_entidad_gubernamental_oficial
D95CE77C_119,Instituto de la Juventud,64E5BE82,1.0,name,mencion_entidad_gubernamental_oficial
D95CE77C_119,DIF,8663C012,1.0,acronym,mencion_entidad_gubernamental_oficial
D95CE77C_119,Consejo para Prevenir y Eliminar la Discriminacion,A05FB1D4,1.0,name,mencion_entidad_gubernamental_oficial
D95CE77C_119,Congreso de la Ciudad de Mexico,14C01911,1.0,name,mencion_entidad_gubernamental_oficial
D95CE77C_132,Secretaria de Salud,2870C225,1.0,name,mencion_entidad_gubernamental_oficial
D95CE77C_137,Secretaria de Salud,2870C225,1.0,name,mencion_entidad_gubernamental_oficial
D95CE77C_138,DIF,8663C012,1.0,acronym,mencion_entidad_gubernamental_oficial
D95CE77C_139,DIF,8663C012,1.0,acronym,mencion_entidad_gubernamental_oficial
D95CE77C_139,Jefatura de Gobierno,E2EEE4C1,1.0,name,mencion_entidad_gubernamental_oficial
D95CE77C_141,Comision de Derechos Humanos,E8D7667E,1.0,name,mencion_entidad_gubernamental_oficial
D95CE77C_142,Jefatura de Gobierno,E2EEE4C1,1.0,name,mencion_entidad_gubernamental_oficial
D95CE77C_142,Comision de Derechos Humanos,E8D7667E,1.0,name,mencion_entidad_gubernamental_oficial
D95CE77C_143,Comision de Derechos Humanos,E8D7667E,1.0,name,mencion_entidad_gubernamental_oficial
D95CE77C_147,Comision de Derechos Humanos,E8D7667E,1.0,name,mencion_entidad_gubernamental_oficial
D95CE77C_147,Comision de Derechos Humanos,E8D7667E,1.0,name,mencion_entidad_gubernamental_oficial
D95CE77C_147,Comision de Derechos Humanos,E8D7667E,1.0,name,mencion_entidad_gubernamental_oficial
D95CE77C_148,Comision de Derechos Humanos,E8D7667E,1.0,name,mencion_entidad_gubernamental_oficial
D95CE77C_170,Consejeria Juridica y de Servicios Legales,358D6BAA,1.0,name,mencion_entidad_gubernamental_oficial
D95CE77C_171,Comision de Derechos Humanos,E8D7667E,1.0,name,mencion_entidad_gubernamental_oficial
D95CE77C_174,Jefatura de Gobierno,E2EEE4C1,1.0,name,mencion_entidad_gubernamental_oficial
F4E0870D_10,Tribunal Superior de Justicia,47DEAC86,1.0,name,mencion_entidad_gubernamental_oficial
F4E0870D_14,Auditoria Superior de la Ciudad de Mexico,4344BA8B,1.0,name,mencion_entidad_gubernamental_oficial
F4E0870D_23,Secretaria de la Contraloria General,6EF1024A,1.0,name,mencion_entidad_gubernamental_oficial
27942EDC_2,Agencia Digital de Innovacion Publica,11A7BB35,1.0,name,mencion_entidad_gubernamental_oficial
27942EDC_2,Jefatura de Gobierno,E2EEE4C1,1.0,name,mencion_entidad_gubernamental_oficial
27942EDC_4,Agencia Digital de Innovacion Publica,11A7BB35,1.0,name,mencion_entidad_gubernamental_oficial
27942EDC_6,Agencia Digital de Innovacion Publica,11A7BB35,1.0,name,mencion_entidad_gubernamental_oficial
27942EDC_6,Jefatura de Gobierno,E2EEE4C1,1.0,name,mencion_entidad_gubernamental_oficial
27942EDC_6,Jefatura de Gobierno,E2EEE4C1,1.0,name,mencion_entidad_gubernamental_oficial
27942EDC_07,Agencia Digital de Innovacion Publica,11A7BB35,1.0,name,mencion_entidad_gubernamental_oficial
27942EDC_08,Jefatura de Gobierno,E2EEE4C1,1.0,name,mencion_entidad_gubernamental_oficial
27942EDC_09,Jefatura de Gobierno,E2EEE4C1,1.0,name,mencion_entidad_gubernamental_oficial
27942EDC_16,Jefatura de Gobierno,E2EEE4C1,1.0,name,mencion_entidad_gubernamental_oficial
27942EDC_17,Jefatura de Gobierno,E2EEE4C1,1.0,name,mencion_entidad_gubernamental_oficial
27942EDC_19,Jefatura de Gobierno,E2EEE4C1,1.0,name,mencion_entidad_gubernamental_oficial
27942EDC_20,Jefatura de Gobierno,E2EEE4C1,1.0,name,mencion_entidad_gubernamental_oficial
27942EDC_21,Jefatura de Gobierno,E2EEE4C1,1.0,name,mencion_entidad_gubernamental_oficial
27942EDC_21,Agencia Digital de Innovacion Publica,11A7BB35,1.0,name,mencion_entidad_gubernamental_oficial
27942EDC_21,Consejeria Juridica y de Servicios Legales,358D6BAA,1.0,name,mencion_entidad_gubernamental_oficial
27942EDC_21,Secretaria de Administracion y Finanzas,FBE3F640,1.0,name,mencion_entidad_gubernamental_oficial
27942EDC_21,Secretaria de la Contraloria General,6EF1024A,1.0,name,mencion_entidad_gubernamental_oficial
27942EDC_21,"Secretaria de Educacion, Ciencia, Tecnologia e Innovacion",19AB6A9B,1.0,name,mencion_entidad_gubernamental_oficial
27942EDC_25,Jefatura de Gobierno,E2EEE4C1,1.0,name,mencion_entidad_gubernamental_oficial
27942EDC_26,Jefatura de Gobierno,E2EEE4C1,1.0,name,mencion_entidad_gubernamental_oficial
27942EDC_29,Jefatura de Gobierno,E2EEE4C1,1.0,name,mencion_entidad_gubernamental_oficial
27942EDC_32,Jefatura de Gobierno,E2EEE4C1,1.0,name,mencion_entidad_gubernamental_oficial
27942EDC_35,Jefatura de Gobierno,E2EEE4C1,1.0,name,mencion_entidad_gubernamental_oficial
27942EDC_36,Jefatura de Gobierno,E2EEE4C1,1.0,name,mencion_entidad_gubernamental_oficial
27942EDC_36,Secretaria de Administracion y Finanzas,FBE3F640,1.0,name,mencion_entidad_gubernamental_oficial
27942EDC_36,Instituto de Planeacion Democratica y Prospectiva,0E611423,1.0,name,mencion_entidad_gubernamental_oficial
27942EDC_37,Jefatura de Gobierno,E2EEE4C1,1.0,name,mencion_entidad_gubernamental_oficial
27942EDC_37,Agencia Digital de Innovacion Publica,11A7BB35,1.0,name,mencion_entidad_gubernamental_oficial
27942EDC_37,"Centro de Comando, Control, Computo, Comunicaciones y Contacto Ciudadano",50B56830,1.0,name,mencion_entidad_gubernamental_oficial
27942EDC_37,C5,50B56830,1.0,acronym,mencion_entidad_gubernamental_oficial
27942EDC_37,Consejeria Juridica y de Servicios Legales,358D6BAA,1.0,name,mencion_entidad_gubernamental_oficial
27942EDC_37,Secretaria de Administracion y Finanzas,FBE3F640,1.0,name,mencion_entidad_gubernamental_oficial
27942EDC_37,"Secretaria de Educacion, Ciencia, Tecnologia e Innovacion",19AB6A9B,1.0,name,mencion_entidad_gubernamental_oficial
27942EDC_37,Secretaria de Desarrollo Urbano y Vivienda,C18252C2,1.0,name,mencion_entidad_gubernamental_oficial
27942EDC_37,Secretaria de Obras y Servicios,B14717A3,1.0,name,mencion_entidad_gubernamental_oficial
27942EDC_37,Secretaria de Seguridad Ciudadana,6EA49C6C,1.0,name,mencion_entidad_gubernamental_oficial
27942EDC_37,Autoridad del Centro Historico,56565DC5,1.0,name,mencion_entidad_gubernamental_oficial
27942EDC_41,Jefatura de Gobierno,E2EEE4C1,1.0,name,mencion_entidad_gubernamental_oficial
27942EDC_46,Tribunal de Justicia Administrativa,6A0CEE9A,1.0,name,mencion_entidad_gubernamental_oficial
A38C6416_2,Jefatura de Gobierno,E2EEE4C1,1.0,name,mencion_entidad_gubernamental_oficial
A38C6416_2,Tribunal Superior de Justicia,47DEAC86,1.0,name,mencion_entidad_gubernamental_oficial
A38C6416_2,Junta Local de Conciliacion y Arbitraje,2659F04E,1.0,name,mencion_entidad_gubernamental_oficial
A38C6416_2,Tribunal Electoral,172AA7AA,1.0,name,mencion_entidad_gubernamental_oficial
A38C6416_3,Comision de Derechos Humanos,E8D7667E,1.0,name,mencion_entidad_gubernamental_oficial
A38C6416_3,Junta Local de Conciliacion y Arbitraje,2659F04E,1.0,name,mencion_entidad_gubernamental_oficial
A38C6416_3,Instituto Electoral,3F32FC52,1.0,name,mencion_entidad_gubernamental_oficial
A38C6416_3,Tribunal Electoral,172AA7AA,1.0,name,mencion_entidad_gubernamental_oficial
A38C6416_3,Jefatura de Gobierno,E2EEE4C1,1.0,name,mencion_entidad_gubernamental_oficial
A38C6416_3,Tribunal Superior de Justicia,47DEAC86,1.0,name,mencion_entidad_gubernamental_oficial
A38C6416_6,Jefatura de Gobierno,E2EEE4C1,1.0,name,mencion_entidad_gubernamental_oficial
A38C6416_9,Jefatura de Gobierno,E2EEE4C1,1.0,name,mencion_entidad_gubernamental_oficial
A38C6416_24,Comision de Derechos Humanos,E8D7667E,1.0,name,mencion_entidad_gubernamental_oficial
A38C6416_41,Tribunal Superior de Justicia,47DEAC86,1.0,name,mencion_entidad_gubernamental_oficial
912F032D_3,DIF,8663C012,1.0,acronym,mencion_entidad_gubernamental_oficial
912F032D_3,Sistema para el Desarrollo Integral de la Familia,8663C012,1.0,name,mencion_entidad_gubernamental_oficial
912F032D_4,DIF,8663C012,1.0,acronym,mencion_entidad_gubernamental_oficial
912F032D_4,Secretaria de Cultura,32A26AD3,1.0,name,mencion_entidad_gubernamental_oficial
912F032D_4,Secretaria de Desarrollo Urbano y Vivienda,C18252C2,1.0,name,mencion_entidad_gubernamental_oficial
912F032D_4,Secretaria de Movilidad,14480394,1.0,name,mencion_entidad_gubernamental_oficial
912F032D_4,Secretaria de Obras y Servicios,B14717A3,1.0,name,mencion_entidad_gubernamental_oficial
912F032D_4,Secretaria de Turismo,3A2A7572,1.0,name,mencion_entidad_gubernamental_oficial
912F032D_7,DIF,8663C012,1.0,acronym,mencion_entidad_gubernamental_oficial
912F032D_8,DIF,8663C012,1.0,acronym,mencion_entidad_gubernamental_oficial
912F032D_8,DIF,8663C012,1.0,acronym,mencion_entidad_gubernamental_oficial
912F032D_9,Secretaria de Desarrollo Urbano y Vivienda,C18252C2,1.0,name,mencion_entidad_gubernamental_oficial
912F032D_10,Secretaria de Obras y Servicios,B14717A3,1.0,name,mencion_entidad_gubernamental_oficial
912F032D_11,DIF,8663C012,1.0,acronym,mencion_entidad_gubernamental_oficial
912F032D_19,DIF,8663C012,1.0,acronym,mencion_entidad_gubernamental_oficial
912F032D_20,DIF,8663C012,1.0,acronym,mencion_entidad_gubernamental_oficial
71029770_2,Secretaria de Seguridad Ciudadana,6EA49C6C,1.0,name,mencion_entidad_gubernamental_oficial
71029770_3,Jefatura de Gobierno,E2EEE4C1,1.0,name,mencion_entidad_gubernamental_oficial
71029770_3,Secretaria de Seguridad Ciudadana,6EA49C6C,1.0,name,mencion_entidad_gubernamental_oficial
71029770_59,Tribunal de Justicia Administrativa,6A0CEE9A,1.0,name,mencion_entidad_gubernamental_oficial
EE81F662_3,Agencia de Proteccion Sanitaria,CB055D84,1.0,name,mencion_entidad_gubernamental_oficial
EE81F662_3,DIF,8663C012,1.0,acronym,mencion_entidad_gubernamental_oficial
EE81F662_3,Sistema para el Desarrollo Integral de la Familia,8663C012,1.0,name,mencion_entidad_gubernamental_oficial
EE81F662_4,Jefatura de Gobierno,E2EEE4C1,1.0,name,mencion_entidad_gubernamental_oficial
EE81F662_4,Secretaria de Inclusion y Bienestar Social,26D0C577,1.0,name,mencion_entidad_gubernamental_oficial
EE81F662_4,"Secretaria de Educacion, Ciencia, Tecnologia e Innovacion",19AB6A9B,1.0,name,mencion_entidad_gubernamental_oficial
EE81F662_4,Secretaria de Gestion Integral de Riesgos y Proteccion Civil,769FDCA1,1.0,name,mencion_entidad_gubernamental_oficial
EE81F662_4,Secretaria de Salud,2870C225,1.0,name,mencion_entidad_gubernamental_oficial
EE81F662_4,Sistema para el Desarrollo Integral de la Familia,8663C012,1.0,name,mencion_entidad_gubernamental_oficial
EE81F662_4,Secretaria de la Contraloria General,6EF1024A,1.0,name,mencion_entidad_gubernamental_oficial
EE81F662_4,DIF,8663C012,1.0,acronym,mencion_entidad_gubernamental_oficial
EE81F662_6,Jefatura de Gobierno,E2EEE4C1,1.0,name,mencion_entidad_gubernamental_oficial
EE81F662_7,Jefatura de Gobierno,E2EEE4C1,1.0,name,mencion_entidad_gubernamental_oficial
EE81F662_15,DIF,8663C012,1.0,acronym,mencion_entidad_gubernamental_oficial
EE81F662_16,Secretaria de Salud,2870C225,1.0,name,mencion_entidad_gubernamental_oficial
EE81F662_16,Secretaria de Gobierno,919DEC37,1.0,name,mencion_entidad_gubernamental_oficial
EE81F662_17,Secretaria de Gestion Integral de Riesgos y Proteccion Civil,769FDCA1,1.0,name,mencion_entidad_gubernamental_oficial
EE81F662_17,Secretaria de Gobierno,919DEC37,1.0,name,mencion_entidad_gubernamental_oficial
EE81F662_18,"Secretaria de Educacion, Ciencia, Tecnologia e Innovacion",19AB6A9B,1.0,name,mencion_entidad_gubernamental_oficial
EE81F662_19,Instituto de Verificacion Administrativa,3EF0192E,1.0,name,mencion_entidad_gubernamental_oficial
EE81F662_19,Secretaria de Gobierno,919DEC37,1.0,name,mencion_entidad_gubernamental_oficial
EE81F662_20,Secretaria de Gobierno,919DEC37,1.0,name,mencion_entidad_gubernamental_oficial
EE81F662_25,Secretaria de Gobierno,919DEC37,1.0,name,mencion_entidad_gubernamental_oficial
EE81F662_27,Sistema para el Desarrollo Integral de la Familia,8663C012,1.0,name,mencion_entidad_gubernamental_oficial
EE81F662_30,Instituto de Verificacion Administrativa,3EF0192E,1.0,name,mencion_entidad_gubernamental_oficial
EE81F662_30,Secretaria de Gestion Integral de Riesgos y Proteccion Civil,769FDCA1,1.0,name,mencion_entidad_gubernamental_oficial
EE81F662_31,Secretaria de Gobierno,919DEC37,1.0,name,mencion_entidad_gubernamental_oficial
FFE8242A_2,Agencia Digital de Innovacion Publica,11A7BB35,1.0,name,mencion_entidad_gubernamental_oficial
FFE8242A_16,Secretaria de Gobierno,919DEC37,1.0,name,mencion_entidad_gubernamental_oficial
FFE8242A_16,Secretaria de Administracion y Finanzas,FBE3F640,1.0,name,mencion_entidad_gubernamental_oficial
FFE8242A_16,Secretaria de la Contraloria General,6EF1024A,1.0,name,mencion_entidad_gubernamental_oficial
FFE8242A_16,Secretaria de Cultura,32A26AD3,1.0,name,mencion_entidad_gubernamental_oficial
FFE8242A_16,Secretaria de Desarrollo Economico,E9B9C5D2,1.0,name,mencion_entidad_gubernamental_oficial
FFE8242A_16,Secretaria de Desarrollo Urbano y Vivienda,C18252C2,1.0,name,mencion_entidad_gubernamental_oficial
FFE8242A_16,"Secretaria de Educacion, Ciencia, Tecnologia e Innovacion",19AB6A9B,1.0,name,mencion_entidad_gubernamental_oficial
FFE8242A_16,Secretaria de Gestion Integral de Riesgos y Proteccion Civil,769FDCA1,1.0,name,mencion_entidad_gubernamental_oficial
FFE8242A_16,Secretaria de Inclusion y Bienestar Social,26D0C577,1.0,name,mencion_entidad_gubernamental_oficial
FFE8242A_16,Secretaria del Medio Ambiente,625ACAC7,1.0,name,mencion_entidad_gubernamental_oficial
FFE8242A_16,Secretaria de Movilidad,14480394,1.0,name,mencion_entidad_gubernamental_oficial
FFE8242A_16,Secretaria de las Mujeres,E5F1F23C,1.0,name,mencion_entidad_gubernamental_oficial
FFE8242A_16,Secretaria de Obras y Servicios,B14717A3,1.0,name,mencion_entidad_gubernamental_oficial
FFE8242A_16,Secretaria de Pueblos y Barrios Originarios y Comunidades Indigenas Residentes,B419D508,1.0,name,mencion_entidad_gubernamental_oficial
FFE8242A_16,Secretaria de Salud,2870C225,1.0,name,mencion_entidad_gubernamental_oficial
FFE8242A_16,Secretaria de Seguridad Ciudadana,6EA49C6C,1.0,name,mencion_entidad_gubernamental_oficial
FFE8242A_16,Secretaria de Trabajo y Fomento al Empleo,15EE7EA2,1.0,name,mencion_entidad_gubernamental_oficial
FFE8242A_16,Secretaria de Turismo,3A2A7572,1.0,name,mencion_entidad_gubernamental_oficial
FFE8242A_16,Consejeria Juridica y de Servicios Legales,358D6BAA,1.0,name,mencion_entidad_gubernamental_oficial
FFE8242A_30,Fiscalia General de Justicia,A71DB177,1.0,name,mencion_entidad_gubernamental_oficial
FFE8242A_57,Secretaria de la Contraloria General,6EF1024A,1.0,name,mencion_entidad_gubernamental_oficial
B725B53A_1,Secretaria de Seguridad Ciudadana,6EA49C6C,1.0,name,mencion_entidad_gubernamental_oficial
B725B53A_2,Secretaria de Seguridad Ciudadana,6EA49C6C,1.0,name,mencion_entidad_gubernamental_oficial
B725B53A_2,Secretaria de Seguridad Ciudadana,6EA49C6C,1.0,name,mencion_entidad_gubernamental_oficial
B725B53A_2,Secretaria de Seguridad Ciudadana,6EA49C6C,1.0,name,mencion_entidad_gubernamental_oficial
B725B53A_11,Secretaria de la Contraloria General,6EF1024A,1.0,name,mencion_entidad_gubernamental_oficial
B725B53A_11,Secretaria de Administracion y Finanzas,FBE3F640,1.0,name,mencion_entidad_gubernamental_oficial
B725B53A_15,Secretaria de la Contraloria General,6EF1024A,1.0,name,mencion_entidad_gubernamental_oficial
FAA2EE90_1,Jefatura de Gobierno,E2EEE4C1,1.0,name,mencion_entidad_gubernamental_oficial
FAA2EE90_1,Secretaria de Turismo,3A2A7572,1.0,name,mencion_entidad_gubernamental_oficial
FAA2EE90_2,Instituto de Verificacion Administrativa,3EF0192E,1.0,name,mencion_entidad_gubernamental_oficial
FAA2EE90_3,Secretaria de Desarrollo Urbano y Vivienda,C18252C2,1.0,name,mencion_entidad_gubernamental_oficial
FAA2EE90_7,Secretaria de Turismo,3A2A7572,1.0,name,mencion_entidad_gubernamental_oficial
FAA2EE90_7,Secretaria de Desarrollo Economico,E9B9C5D2,1.0,name,mencion_entidad_gubernamental_oficial
FAA2EE90_7,Secretaria del Medio Ambiente,625ACAC7,1.0,name,mencion_entidad_gubernamental_oficial
FAA2EE90_7,Secretaria de Administracion y Finanzas,FBE3F640,1.0,name,mencion_entidad_gubernamental_oficial
FAA2EE90_7,Secretaria de Seguridad Ciudadana,6EA49C6C,1.0,name,mencion_entidad_gubernamental_oficial
FAA2EE90_7,Secretaria de Cultura,32A26AD3,1.0,name,mencion_entidad_gubernamental_oficial
FAA2EE90_7,Secretaria de Pueblos y Barrios Originarios y Comunidades Indigenas Residentes,B419D508,1.0,name,mencion_entidad_gubernamental_oficial
FAA2EE90_9,Jefatura de Gobierno,E2EEE4C1,1.0,name,mencion_entidad_gubernamental_oficial
FAA2EE90_19,Jefatura de Gobierno,E2EEE4C1,1.0,name,mencion_entidad_gubernamental_oficial
FAA2EE90_19,Congreso de la Ciudad de Mexico,14C01911,1.0,name,mencion_entidad_gubernamental_oficial
FAA2EE90_19,Secretaria de Turismo,3A2A7572,1.0,name,mencion_entidad_gubernamental_oficial
FAA2EE90_27,Jefatura de Gobierno,E2EEE4C1,1.0,name,mencion_entidad_gubernamental_oficial
FAA2EE90_29,Jefatura de Gobierno,E2EEE4C1,1.0,name,mencion_entidad_gubernamental_oficial
FAA2EE90_58,Instituto del Deporte,6599D971,1.0,name,mencion_entidad_gubernamental_oficial
FAA2EE90_62,Secretaria del Medio Ambiente,625ACAC7,1.0,name,mencion_entidad_gubernamental_oficial
FAA2EE90_62,Secretaria de Pueblos y Barrios Originarios y Comunidades Indigenas Residentes,B419D508,1.0,name,mencion_entidad_gubernamental_oficial
FAA2EE90_63,Secretaria del Medio Ambiente,625ACAC7,1.0,name,mencion_entidad_gubernamental_oficial
FAA2EE90_64,Secretaria del Medio Ambiente,625ACAC7,1.0,name,mencion_entidad_gubernamental_oficial
FAA2EE90_65,Secretaria del Medio Ambiente,625ACAC7,1.0,name,mencion_entidad_gubernamental_oficial
FAA2EE90_65,Secretaria del Medio Ambiente,625ACAC7,1.0,name,mencion_entidad_gubernamental_oficial
FAA2EE90_65,Secretaria del Medio Ambiente,625ACAC7,1.0,name,mencion_entidad_gubernamental_oficial
FAA2EE90_66,Secretaria del Medio Ambiente,625ACAC7,1.0,name,mencion_entidad_gubernamental_oficial
FAA2EE90_80,Tribunal Superior de Justicia,47DEAC86,1.0,name,mencion_entidad_gubernamental_oficial
FAA2EE90_86,Jefatura de Gobierno,E2EEE4C1,1.0,name,mencion_entidad_gubernamental_oficial
FAA2EE90_88,Secretaria de Desarrollo Economico,E9B9C5D2,1.0,name,mencion_entidad_gubernamental_oficial
FAA2EE90_91,Fondo Mixto de Promocion Turistica,A7AFED00,1.0,name,mencion_entidad_gubernamental_oficial
FAA2EE90_94,Fondo Mixto de Promocion Turistica,A7AFED00,1.0,name,mencion_entidad_gubernamental_oficial
FAA2EE90_100,Fondo Mixto de Promocion Turistica,A7AFED00,1.0,name,mencion_entidad_gubernamental_oficial
FAA2EE90_114,Jefatura de Gobierno,E2EEE4C1,1.0,name,mencion_entidad_gubernamental_oficial
FAA2EE90_124,Tribunal de Justicia Administrativa,6A0CEE9A,1.0,name,mencion_entidad_gubernamental_oficial
CEF5E63A_3,Tribunal Superior de Justicia,47DEAC86,1.0,name,mencion_entidad_gubernamental_oficial
CEF5E63A_3,Consejo de la Judicatura,908C23C8,1.0,name,mencion_entidad_gubernamental_oficial
CEF5E63A_3,Tribunal de Justicia Administrativa,6A0CEE9A,1.0,name,mencion_entidad_gubernamental_oficial
CEF5E63A_3,Tribunal Electoral,172AA7AA,1.0,name,mencion_entidad_gubernamental_oficial
CEF5E63A_3,Jefatura de Gobierno,E2EEE4C1,1.0,name,mencion_entidad_gubernamental_oficial
CEF5E63A_3,Congreso de la Ciudad de Mexico,14C01911,1.0,name,mencion_entidad_gubernamental_oficial
CEF5E63A_3,Jefatura de Gobierno,E2EEE4C1,1.0,name,mencion_entidad_gubernamental_oficial
CEF5E63A_3,Instituto de Planeacion Democratica y Prospectiva,0E611423,1.0,name,mencion_entidad_gubernamental_oficial
CEF5E63A_3,Consejo de Evaluacion,F7063D84,1.0,name,mencion_entidad_gubernamental_oficial
CEF5E63A_3,Comision de Derechos Humanos,E8D7667E,1.0,name,mencion_entidad_gubernamental_oficial
CEF5E63A_3,Fiscalia General de Justicia,A71DB177,1.0,name,mencion_entidad_gubernamental_oficial
CEF5E63A_3,Universidad Autonoma de la Ciudad de Mexico,CE8B974F,1.0,name,mencion_entidad_gubernamental_oficial
CEF5E63A_3,"Instituto de Transparencia, Acceso a la Informacion Publica, Proteccion de Datos Personales y Rendicion de Cuentas",75DF8F56,0.9956331877729258,name,mencion_entidad_gubernamental_oficial
CEF5E63A_3,Instituto Electoral,3F32FC52,1.0,name,mencion_entidad_gubernamental_oficial
CEF5E63A_3,Tribunal Electoral,172AA7AA,1.0,name,mencion_entidad_gubernamental_oficial
CEF5E63A_3,Tribunal Superior de Justicia,47DEAC86,1.0,name,mencion_entidad_gubernamental_oficial
CEF5E63A_3,Secretaria de Pueblos y Barrios Originarios y Comunidades Indigenas Residentes,B419D508,1.0,name,mencion_entidad_gubernamental_oficial
CEF5E63A_3,Tribunal Superior de Justicia,47DEAC86,1.0,name,mencion_entidad_gubernamental_oficial
CEF5E63A_3,Tribunal Superior de Justicia,47DEAC86,1.0,name,mencion_entidad_gubernamental_oficial
CEF5E63A_9,Secretaria de Desarrollo Urbano y Vivienda,C18252C2,1.0,name,mencion_entidad_gubernamental_oficial
CEF5E63A_9,Instituto Electoral,3F32FC52,1.0,name,mencion_entidad_gubernamental_oficial
CEF5E63A_9,Instituto de Planeacion Democratica y Prospectiva,0E611423,1.0,name,mencion_entidad_gubernamental_oficial
CEF5E63A_12,Agencia Digital de Innovacion Publica,11A7BB35,1.0,name,mencion_entidad_gubernamental_oficial
CEF5E63A_12,Instituto de Planeacion Democratica y Prospectiva,0E611423,1.0,name,mencion_entidad_gubernamental_oficial
CEF5E63A_15,Instituto Electoral,3F32FC52,1.0,name,mencion_entidad_gubernamental_oficial
CEF5E63A_22,Instituto Electoral,3F32FC52,1.0,name,mencion_entidad_gubernamental_oficial
CEF5E63A_24,Instituto Electoral,3F32FC52,1.0,name,mencion_entidad_gubernamental_oficial
CEF5E63A_27,Secretaria de Gobierno,919DEC37,1.0,name,mencion_entidad_gubernamental_oficial
CEF5E63A_34,Fiscalia General de Justicia,A71DB177,1.0,name,mencion_entidad_gubernamental_oficial
CEF5E63A_34,Tribunal Superior de Justicia,47DEAC86,1.0,name,mencion_entidad_gubernamental_oficial
CEF5E63A_40,Secretaria de Salud,2870C225,1.0,name,mencion_entidad_gubernamental_oficial
CEF5E63A_41,Secretaria de Salud,2870C225,1.0,name,mencion_entidad_gubernamental_oficial
CEF5E63A_41,Secretaria de Salud,2870C225,1.0,name,mencion_entidad_gubernamental_oficial
CEF5E63A_47,Secretaria de Inclusion y Bienestar Social,26D0C577,1.0,name,mencion_entidad_gubernamental_oficial
CEF5E63A_58,Secretaria de Pueblos y Barrios Originarios y Comunidades Indigenas Residentes,B419D508,1.0,name,mencion_entidad_gubernamental_oficial
CEF5E63A_59,Jefatura de Gobierno,E2EEE4C1,1.0,name,mencion_entidad_gubernamental_oficial
CEF5E63A_62,Jefatura de Gobierno,E2EEE4C1,1.0,name,mencion_entidad_gubernamental_oficial
CEF5E63A_63,Agencia Digital de Innovacion Publica,11A7BB35,1.0,name,mencion_entidad_gubernamental_oficial
CEF5E63A_63,Fiscalia General de Justicia,A71DB177,1.0,name,mencion_entidad_gubernamental_oficial
CEF5E63A_63,Fiscalia General de Justicia,A71DB177,1.0,name,mencion_entidad_gubernamental_oficial
CEF5E63A_63,Congreso de la Ciudad de Mexico,14C01911,1.0,name,mencion_entidad_gubernamental_oficial
CEF5E63A_63,Jefatura de Gobierno,E2EEE4C1,1.0,name,mencion_entidad_gubernamental_oficial
CEF5E63A_63,SECRETARIA DE GOBIERNO,919DEC37,1.0,name,mencion_entidad_gubernamental_oficial
CEF5E63A_63,SECRETARIA DE DESARROLLO URBANO Y VIVIENDA,C18252C2,1.0,name,mencion_entidad_gubernamental_oficial
CEF5E63A_63,"SECRETARIA DE EDUCACION, CIENCIA, TECNOLOGIA E INNOVACION",19AB6A9B,1.0,name,mencion_entidad_gubernamental_oficial
CEF5E63A_63,SECRETARIA DE INCLUSION Y BIENESTAR SOCIAL,26D0C577,1.0,name,mencion_entidad_gubernamental_oficial
CEF5E63A_63,SECRETARIA DEL MEDIO AMBIENTE,625ACAC7,1.0,name,mencion_entidad_gubernamental_oficial
CEF5E63A_63,SECRETARIA DE LAS MUJERES,E5F1F23C,1.0,name,mencion_entidad_gubernamental_oficial
